User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
PP0000530,105,5,39020.85,3,5,4,12,Loyal
PP0000531,163,3,34768.91,2,3,4,9,Regular
PP0000532,102,2,4577.7,3,1,2,6,Needs Attention
PP0000533,124,4,6897.349999999999,2,4,2,8,Regular
PP0000534,75,3,43100.020000000004,3,3,4,10,Loyal
PP0000535,26,7,44659.68,5,5,4,14,High Value
PP0000536,20,5,13742.06,5,5,3,13,High Value
PP0000538,79,4,13488.199999999999,3,4,3,10,Loyal
PP0000539,112,3,8493.25,2,3,2,7,Regular
PP0000540,2,3,4701.71,5,3,2,10,Loyal
PP0000541,258,2,2159.6099999999997,1,1,1,3,Lost
PP0000542,34,5,101785.92,4,5,5,14,High Value
PP0000543,58,4,20438.010000000002,4,4,3,11,Loyal
PP0000544,40,5,111864.46,4,5,5,14,High Value
PP0000545,76,2,5370.74,3,1,2,6,Needs Attention
PP0000546,73,3,9729.869999999999,3,3,2,8,Regular
PP0000547,189,4,6561.54,1,4,2,7,Regular
PP0000548,89,2,8006.67,3,1,2,6,Needs Attention
PP0000549,90,5,28679.21,3,5,4,12,Loyal
PP0000550,348,1,2976.48,1,1,1,3,Lost
PP0000551,84,4,14528.0,3,4,3,10,Loyal
PP0000552,272,2,6018.88,1,1,2,4,Lost
PP0000553,160,4,7221.65,2,4,2,8,Regular
PP0000554,13,4,83381.06,5,4,5,14,High Value
PP0000557,282,1,1413.06,1,1,1,3,Lost
PP0000558,17,3,10021.59,5,3,3,11,Loyal
PP0000559,53,2,23474.67,4,1,4,9,Regular
PP0000560,84,2,96793.13,3,1,5,9,Regular
PP0000561,214,2,4157.68,1,1,1,3,Lost
PP0000562,148,4,98304.24,2,4,5,11,Loyal
PP0000563,10,4,14758.62,5,4,3,12,Loyal
PP0000564,133,2,3284.83,2,1,1,4,Lost
PP0000565,188,1,84697.77,1,1,5,7,Regular
PP0000566,50,2,7102.42,4,1,2,7,Regular
PP0000567,318,1,1088.84,1,1,1,3,Lost
PP0000568,89,5,18529.37,3,5,3,11,Loyal
PP0000569,23,3,3474.21,5,3,1,9,Regular
PP0000570,3,6,8577.23,5,5,2,12,Loyal
PP0000571,287,1,76768.4,1,1,5,7,Regular
PP0000572,234,2,1685.1000000000001,1,1,1,3,Lost
PP0000574,54,2,4606.42,4,1,2,7,Regular
PP0000575,4,5,114136.5,5,5,5,15,High Value
PP0000576,71,1,4251.1,3,1,1,5,Needs Attention
PP0000577,184,2,32395.18,1,1,4,6,Needs Attention
PP0000578,51,3,72418.39,4,3,5,12,Loyal
PP0000579,77,3,10231.79,3,3,3,9,Regular
PP0000580,129,2,36991.420000000006,2,1,4,7,Regular
PP0000581,99,4,23061.739999999998,3,4,3,10,Loyal
PP0000582,51,4,146504.31,4,4,5,13,High Value
PP0000583,70,2,16969.73,3,1,3,7,Regular
PP0000584,37,3,98057.95,4,3,5,12,Loyal
PP0000585,218,1,936.26,1,1,1,3,Lost
PP0000586,134,5,35132.0,2,5,4,11,Loyal
PP0000587,115,3,7511.65,2,3,2,7,Regular
PP0000588,45,4,7735.72,4,4,2,10,Loyal
PP0000590,39,2,7468.469999999999,4,1,2,7,Regular
PP0000591,346,2,2758.71,1,1,1,3,Lost
PP0000592,256,2,11348.35,1,1,3,5,Needs Attention
PP0000593,4,3,143556.96,5,3,5,13,High Value
PP0000594,77,5,10273.33,3,5,3,11,Loyal
PP0000595,97,2,40468.58,3,1,4,8,Regular
PP0000596,82,3,11502.97,3,3,3,9,Regular
PP0000597,103,4,23345.219999999998,3,4,4,11,Loyal
PP0000598,9,2,3731.96,5,1,1,7,Regular
PP0000599,49,3,86468.1,4,3,5,12,Loyal
PP0000600,8,3,7059.73,5,3,2,10,Loyal
PP0000601,36,1,289.64,4,1,1,6,Needs Attention
PP0000602,298,3,46998.29,1,3,4,8,Regular
PP0000603,194,1,4456.49,1,1,2,4,Lost
PP0000605,339,2,14896.949999999999,1,1,3,5,Needs Attention
PP0000606,10,3,7322.08,5,3,2,10,Loyal
PP0000607,63,3,79659.92,3,3,5,11,Loyal
PP0000608,351,1,1470.47,1,1,1,3,Lost
PP0000609,23,4,13418.98,5,4,3,12,Loyal
PP0000610,248,2,4828.83,1,1,2,4,Lost
PP0000611,212,2,3119.94,1,1,1,3,Lost
PP0000612,219,1,18003.39,1,1,3,5,Needs Attention
PP0000613,228,3,7913.46,1,3,2,6,Needs Attention
PP0000615,174,5,37493.44,2,5,4,11,Loyal
PP0000616,59,5,179691.91999999998,4,5,5,14,High Value
PP0000617,90,3,6318.42,3,3,2,8,Regular
PP0000618,104,2,2471.25,3,1,1,5,Needs Attention
PP0000619,45,4,50390.06,4,4,4,12,Loyal
PP0000620,234,2,24915.23,1,1,4,6,Needs Attention
PP0000621,233,2,1610.09,1,1,1,3,Lost
PP0000622,67,2,14865.73,3,1,3,7,Regular
PP0000623,174,4,26823.38,2,4,4,10,Loyal
PP0000625,126,4,91011.87000000001,2,4,5,11,Loyal
PP0000626,117,3,115511.13,2,3,5,10,Loyal
PP0000627,80,3,5740.200000000001,3,3,2,8,Regular
PP0000628,308,1,2630.06,1,1,1,3,Lost
PP0000629,31,3,17568.78,4,3,3,10,Loyal
PP0000630,23,4,119876.57999999999,5,4,5,14,High Value
PP0000631,76,4,127579.6,3,4,5,12,Loyal
PP0000634,229,3,7501.210000000001,1,3,2,6,Needs Attention
PP0000635,25,2,4382.76,5,1,2,8,Regular
PP0000636,29,5,9919.970000000001,4,5,2,11,Loyal
PP0000638,73,2,37810.61,3,1,4,8,Regular
PP0000639,148,4,39115.01,2,4,4,10,Loyal
PP0000641,285,2,15114.25,1,1,3,5,Needs Attention
PP0000642,12,4,3319.5899999999997,5,4,1,10,Loyal
PP0000643,68,1,74925.19,3,1,5,9,Regular
PP0000644,260,1,2127.0,1,1,1,3,Lost
PP0000645,1,3,3258.3500000000004,5,3,1,9,Regular
PP0000646,127,2,9383.53,2,1,2,5,Needs Attention
PP0000647,37,1,676.62,4,1,1,6,Needs Attention
PP0000648,99,2,5372.6,3,1,2,6,Needs Attention
PP0000649,7,4,94044.79000000001,5,4,5,14,High Value
PP0000650,133,5,7761.21,2,5,2,9,Regular
PP0000651,157,4,14202.310000000001,2,4,3,9,Regular
PP0000652,249,1,16131.03,1,1,3,5,Needs Attention
PP0000653,79,1,1546.11,3,1,1,5,Needs Attention
PP0000654,96,1,1996.19,3,1,1,5,Needs Attention
PP0000655,175,4,8938.5,2,4,2,8,Regular
PP0000656,20,5,137463.66999999998,5,5,5,15,High Value
PP0000657,57,10,156911.22999999998,4,5,5,14,High Value
PP0000658,59,4,133785.86,4,4,5,13,High Value
PP0000659,55,4,88994.37,4,4,5,13,High Value
PP0000660,151,3,4749.9400000000005,2,3,2,7,Regular
PP0000661,45,1,2183.52,4,1,1,6,Needs Attention
PP0000662,14,1,922.65,5,1,1,7,Regular
PP0000663,49,4,26682.149999999998,4,4,4,12,Loyal
PP0000664,215,1,3364.48,1,1,1,3,Lost
PP0000665,39,4,19795.5,4,4,3,11,Loyal
PP0000666,51,4,57727.119999999995,4,4,4,12,Loyal
PP0000667,111,7,53344.479999999996,2,5,4,11,Loyal
PP0000669,130,2,4301.79,2,1,2,5,Needs Attention
PP0000670,27,3,15855.46,5,3,3,11,Loyal
PP0000671,36,1,1987.54,4,1,1,6,Needs Attention
PP0000672,26,4,89042.73,5,4,5,14,High Value
PP0000673,305,2,5975.58,1,1,2,4,Lost
PP0000674,183,4,9951.619999999999,2,4,2,8,Regular
PP0000675,29,2,8630.349999999999,4,1,2,7,Regular
PP0000676,29,4,25226.42,4,4,4,12,Loyal
PP0000677,80,3,11136.39,3,3,3,9,Regular
PP0000678,35,4,32875.4,4,4,4,12,Loyal
PP0000679,226,2,9392.96,1,1,2,4,Lost
PP0000680,31,1,3810.07,4,1,1,6,Needs Attention
PP0000681,256,1,2170.52,1,1,1,3,Lost
PP0000682,74,4,7590.53,3,4,2,9,Regular
PP0000683,104,3,5046.78,3,3,2,8,Regular
PP0000684,30,6,30591.519999999997,4,5,4,13,High Value
PP0000688,57,3,156065.32,4,3,5,12,Loyal
PP0000689,229,2,4868.53,1,1,2,4,Lost
PP0000691,25,3,45427.67,5,3,4,12,Loyal
PP0000692,100,4,89608.83,3,4,5,12,Loyal
PP0000693,43,4,7634.360000000001,4,4,2,10,Loyal
PP0000694,277,1,80389.72,1,1,5,7,Regular
PP0000695,151,2,3265.5499999999997,2,1,1,4,Lost
PP0000696,15,3,12531.939999999999,5,3,3,11,Loyal
PP0000697,41,2,2098.34,4,1,1,6,Needs Attention
PP0000698,19,6,171016.67,5,5,5,15,High Value
PP0000699,142,2,6888.66,2,1,2,5,Needs Attention
PP0000700,33,4,77519.19000000002,4,4,5,13,High Value
PP0000701,54,2,16728.97,4,1,3,8,Regular
PP0000703,103,4,118073.56,3,4,5,12,Loyal
PP0000704,309,1,311.33,1,1,1,3,Lost
PP0000705,97,2,12278.47,3,1,3,7,Regular
PP0000706,182,1,6775.31,2,1,2,5,Needs Attention
PP0000707,2,3,8564.09,5,3,2,10,Loyal
PP0000708,124,4,3706.6,2,4,1,7,Regular
PP0000709,9,3,17855.9,5,3,3,11,Loyal
PP0000710,144,3,4468.54,2,3,2,7,Regular
PP0000711,114,5,6995.84,2,5,2,9,Regular
PP0000712,153,2,17444.260000000002,2,1,3,6,Needs Attention
PP0000713,128,1,999.1,2,1,1,4,Lost
PP0000714,197,1,65933.41,1,1,4,6,Needs Attention
PP0000715,80,2,4974.42,3,1,2,6,Needs Attention
PP0000717,121,1,1775.23,2,1,1,4,Lost
PP0000718,184,3,16239.91,1,3,3,7,Regular
PP0000719,219,1,524.02,1,1,1,3,Lost
PP0000720,158,2,12501.21,2,1,3,6,Needs Attention
PP0000721,4,5,35162.590000000004,5,5,4,14,High Value
PP0000722,210,1,14083.63,1,1,3,5,Needs Attention
PP0000723,12,4,111833.51,5,4,5,14,High Value
PP0000724,123,6,50184.47,2,5,4,11,Loyal
PP0000725,111,2,19077.12,2,1,3,6,Needs Attention
PP0000727,58,2,6870.67,4,1,2,7,Regular
PP0000728,119,2,3618.02,2,1,1,4,Lost
PP0000729,33,3,10994.429999999998,4,3,3,10,Loyal
PP0000730,22,2,7972.84,5,1,2,8,Regular
PP0000731,197,1,2008.73,1,1,1,3,Lost
PP0000732,191,4,8029.0599999999995,1,4,2,7,Regular
PP0000733,138,5,32800.95,2,5,4,11,Loyal
PP0000734,129,5,189188.33000000002,2,5,5,12,Loyal
PP0000735,29,3,17220.77,4,3,3,10,Loyal
PP0000736,178,1,45581.79,2,1,4,7,Regular
PP0000737,78,4,18101.24,3,4,3,10,Loyal
PP0000738,194,3,11145.720000000001,1,3,3,7,Regular
PP0000739,76,2,1085.25,3,1,1,5,Needs Attention
PP0000741,216,2,4972.5,1,1,2,4,Lost
PP0000742,69,4,25792.300000000003,3,4,4,11,Loyal
PP0000743,3,6,9118.41,5,5,2,12,Loyal
PP0000744,241,3,7760.28,1,3,2,6,Needs Attention
PP0000745,95,2,9275.73,3,1,2,6,Needs Attention
PP0000746,72,4,7293.82,3,4,2,9,Regular
PP0000747,80,5,108791.37999999999,3,5,5,13,High Value
PP0000748,125,5,7940.6,2,5,2,9,Regular
PP0000749,71,4,6121.94,3,4,2,9,Regular
PP0000750,222,5,109298.28,1,5,5,11,Loyal
PP0000751,177,2,8656.29,2,1,2,5,Needs Attention
PP0000752,45,3,82919.02,4,3,5,12,Loyal
PP0000753,111,4,58678.399999999994,2,4,4,10,Loyal
PP0000754,66,4,25472.370000000003,3,4,4,11,Loyal
PP0000755,115,3,157641.83000000002,2,3,5,10,Loyal
PP0000756,263,3,121316.70999999999,1,3,5,9,Regular
PP0000757,98,1,1348.4,3,1,1,5,Needs Attention
PP0000758,252,3,22849.160000000003,1,3,3,7,Regular
PP0000760,111,3,5597.54,2,3,2,7,Regular
PP0000761,126,4,6542.09,2,4,2,8,Regular
PP0000762,264,2,8454.2,1,1,2,4,Lost
PP0000763,36,3,18245.409999999996,4,3,3,10,Loyal
PP0000764,279,1,312.88,1,1,1,3,Lost
PP0000765,20,8,25199.910000000003,5,5,4,14,High Value
PP0000766,163,3,7509.69,2,3,2,7,Regular
PP0000767,149,3,118604.87,2,3,5,10,Loyal
PP0000768,15,2,159361.13,5,1,5,11,Loyal
PP0000769,225,1,1217.77,1,1,1,3,Lost
PP0000770,68,1,4597.45,3,1,2,6,Needs Attention
PP0000771,48,2,5508.53,4,1,2,7,Regular
PP0000773,24,2,51116.81,5,1,4,10,Loyal
PP0000774,74,2,2634.13,3,1,1,5,Needs Attention
PP0000775,254,1,1829.16,1,1,1,3,Lost
PP0000776,10,5,15356.17,5,5,3,13,High Value
PP0000777,22,2,5081.530000000001,5,1,2,8,Regular
PP0000778,6,4,172656.0,5,4,5,14,High Value
PP0000779,245,1,1192.05,1,1,1,3,Lost
PP0000781,226,1,1029.0,1,1,1,3,Lost
PP0000782,20,3,46269.560000000005,5,3,4,12,Loyal
PP0000783,57,4,27896.92,4,4,4,12,Loyal
PP0000784,5,2,57019.520000000004,5,1,4,10,Loyal
PP0000785,288,1,1078.22,1,1,1,3,Lost
PP0000786,335,1,3590.13,1,1,1,3,Lost
PP0000788,33,2,8157.1900000000005,4,1,2,7,Regular
PP0000789,64,4,121098.79000000001,3,4,5,12,Loyal
PP0000790,116,4,10374.630000000001,2,4,3,9,Regular
PP0000791,341,2,8183.32,1,1,2,4,Lost
PP0000792,3,6,38874.25,5,5,4,14,High Value
PP0000793,141,3,6528.82,2,3,2,7,Regular
PP0000794,74,1,1814.88,3,1,1,5,Needs Attention
PP0000796,226,2,9842.439999999999,1,1,2,4,Lost
PP0000797,114,2,3157.48,2,1,1,4,Lost
PP0000798,40,5,31995.26,4,5,4,13,High Value
PP0000799,6,5,13240.63,5,5,3,13,High Value
PP0000800,37,6,9491.23,4,5,2,11,Loyal
PP0000801,30,7,155987.11,4,5,5,14,High Value
PP0000802,86,2,3469.01,3,1,1,5,Needs Attention
PP0000803,133,1,243.42,2,1,1,4,Lost
PP0000804,5,4,27970.61,5,4,4,13,High Value
PP0000805,52,6,191375.79,4,5,5,14,High Value
PP0000806,61,4,8528.630000000001,4,4,2,10,Loyal
PP0000807,306,1,7127.7,1,1,2,4,Lost
PP0000808,222,3,95816.49999999999,1,3,5,9,Regular
PP0000810,20,6,44053.5,5,5,4,14,High Value
PP0000811,59,2,3373.41,4,1,1,6,Needs Attention
PP0000812,14,5,42985.5,5,5,4,14,High Value
PP0000813,51,3,24175.89,4,3,4,11,Loyal
PP0000814,336,2,6302.61,1,1,2,4,Lost
PP0000815,36,3,36791.75,4,3,4,11,Loyal
PP0000816,14,1,1497.59,5,1,1,7,Regular
PP0000817,133,4,21633.05,2,4,3,9,Regular
PP0000818,50,3,45373.020000000004,4,3,4,11,Loyal
PP0000819,146,3,6094.85,2,3,2,7,Regular
PP0000820,49,9,214142.99,4,5,5,14,High Value
PP0000821,153,2,5757.16,2,1,2,5,Needs Attention
PP0000822,5,3,23661.230000000003,5,3,4,12,Loyal
PP0000823,300,1,3137.26,1,1,1,3,Lost
PP0000824,38,2,18510.38,4,1,3,8,Regular
PP0000825,155,3,5938.88,2,3,2,7,Regular
PP0000826,280,2,9016.24,1,1,2,4,Lost
PP0000827,243,1,17482.39,1,1,3,5,Needs Attention
PP0000828,220,1,4778.17,1,1,2,4,Lost
PP0000829,218,1,3021.7,1,1,1,3,Lost
PP0000830,85,6,10606.85,3,5,3,11,Loyal
PP0000831,13,4,9626.09,5,4,2,11,Loyal
PP0000832,108,5,8721.3,3,5,2,10,Loyal
PP0000834,10,4,16068.47,5,4,3,12,Loyal
PP0000835,160,4,7876.139999999999,2,4,2,8,Regular
PP0000836,81,2,5486.3,3,1,2,6,Needs Attention
PP0000837,207,2,875.69,1,1,1,3,Lost
PP0000838,27,5,27419.800000000003,5,5,4,14,High Value
PP0000839,4,5,98446.31,5,5,5,15,High Value
PP0000840,34,2,12924.02,4,1,3,8,Regular
PP0000841,18,3,9601.31,5,3,2,10,Loyal
PP0000842,174,3,89521.43000000001,2,3,5,10,Loyal
PP0000843,133,2,17182.53,2,1,3,6,Needs Attention
PP0000844,130,1,4192.58,2,1,1,4,Lost
PP0000845,165,1,11386.02,2,1,3,6,Needs Attention
PP0000846,195,2,5084.05,1,1,2,4,Lost
PP0000847,281,1,4314.69,1,1,2,4,Lost
PP0000848,83,4,10192.560000000001,3,4,3,10,Loyal
PP0000849,4,4,13737.029999999999,5,4,3,12,Loyal
PP0000851,38,3,42135.200000000004,4,3,4,11,Loyal
PP0000852,206,4,44370.92,1,4,4,9,Regular
PP0000853,76,4,66783.11,3,4,4,11,Loyal
PP0000854,171,2,58648.25,2,1,4,7,Regular
PP0000855,42,2,16927.14,4,1,3,8,Regular
PP0000856,23,4,24219.29,5,4,4,13,High Value
PP0000857,191,2,51530.189999999995,1,1,4,6,Needs Attention
PP0000858,10,3,7611.17,5,3,2,10,Loyal
PP0000859,149,2,95540.96,2,1,5,8,Regular
PP0000860,97,3,5508.54,3,3,2,8,Regular
PP0000861,100,2,7115.9,3,1,2,6,Needs Attention
PP0000862,99,1,3677.28,3,1,1,5,Needs Attention
PP0000863,41,2,6409.4,4,1,2,7,Regular
PP0000864,23,3,46934.05,5,3,4,12,Loyal
PP0000865,53,4,103596.84999999999,4,4,5,13,High Value
PP0000866,118,3,5875.28,2,3,2,7,Regular
PP0000867,224,2,18677.329999999998,1,1,3,5,Needs Attention
PP0000868,115,3,5961.3099999999995,2,3,2,7,Regular
PP0000869,172,1,1107.81,2,1,1,4,Lost
PP0000870,208,2,2176.9300000000003,1,1,1,3,Lost
PP0000871,39,1,1060.48,4,1,1,6,Needs Attention
PP0000872,64,3,16505.43,3,3,3,9,Regular
PP0000874,225,1,3518.4,1,1,1,3,Lost
PP0000875,255,2,76435.3,1,1,5,7,Regular
PP0000876,56,4,5434.139999999999,4,4,2,10,Loyal
PP0000877,40,2,59180.96,4,1,4,9,Regular
PP0000878,203,2,10084.730000000001,1,1,3,5,Needs Attention
PP0000879,227,1,64707.13,1,1,4,6,Needs Attention
PP0000880,113,5,61505.84999999999,2,5,4,11,Loyal
PP0000881,213,4,14807.419999999998,1,4,3,8,Regular
PP0000882,339,1,496.96,1,1,1,3,Lost
PP0000884,39,1,1131.19,4,1,1,6,Needs Attention
PP0000885,45,2,4419.83,4,1,2,7,Regular
PP0000886,38,4,31255.89,4,4,4,12,Loyal
PP0000887,218,1,30.15,1,1,1,3,Lost
PP0000888,169,1,1546.54,2,1,1,4,Lost
PP0000889,7,3,8819.08,5,3,2,10,Loyal
PP0000890,12,5,68181.09,5,5,4,14,High Value
PP0000891,43,5,34977.979999999996,4,5,4,13,High Value
PP0000892,54,4,116594.07,4,4,5,13,High Value
PP0000893,34,1,1118.9,4,1,1,6,Needs Attention
PP0000894,248,2,25679.36,1,1,4,6,Needs Attention
PP0000895,51,5,68913.79,4,5,5,14,High Value
PP0000896,195,2,8979.36,1,1,2,4,Lost
PP0000897,162,3,4731.42,2,3,2,7,Regular
PP0000898,96,8,53841.6,3,5,4,12,Loyal
PP0000899,220,3,2955.75,1,3,1,5,Needs Attention
PP0000900,34,7,145265.95,4,5,5,14,High Value
PP0000901,35,5,36491.37,4,5,4,13,High Value
PP0000902,66,4,32711.58,3,4,4,11,Loyal
PP0000903,152,3,22949.0,2,3,3,8,Regular
PP0000904,85,3,13419.17,3,3,3,9,Regular
PP0000905,124,2,3965.59,2,1,1,4,Lost
PP0000906,26,4,43237.13,5,4,4,13,High Value
PP0000907,38,6,25212.66,4,5,4,13,High Value
PP0000908,263,1,654.64,1,1,1,3,Lost
PP0000909,1,3,12828.23,5,3,3,11,Loyal
PP0000910,292,1,4915.26,1,1,2,4,Lost
PP0000911,77,3,21550.92,3,3,3,9,Regular
PP0000913,5,3,20181.68,5,3,3,11,Loyal
PP0000914,71,3,6969.1,3,3,2,8,Regular
PP0000916,34,4,31692.0,4,4,4,12,Loyal
PP0000917,301,1,17407.93,1,1,3,5,Needs Attention
PP0000918,212,1,12569.87,1,1,3,5,Needs Attention
PP0000919,50,4,7346.11,4,4,2,10,Loyal
PP0000920,5,2,3671.4300000000003,5,1,1,7,Regular
PP0000921,155,2,5207.37,2,1,2,5,Needs Attention
PP0000922,34,2,3065.24,4,1,1,6,Needs Attention
PP0000923,29,3,23054.86,4,3,3,10,Loyal
PP0000924,96,2,54930.64,3,1,4,8,Regular
PP0000925,208,2,55227.89,1,1,4,6,Needs Attention
PP0000926,7,4,72668.93,5,4,5,14,High Value
PP0000927,135,2,82449.42,2,1,5,8,Regular
PP0000928,278,2,4360.75,1,1,2,4,Lost
PP0000929,40,3,10285.45,4,3,3,10,Loyal
PP0000930,77,2,39639.04,3,1,4,8,Regular
PP0000931,130,3,10260.93,2,3,3,8,Regular
PP0000932,5,5,22005.55,5,5,3,13,High Value
PP0000933,283,1,1242.66,1,1,1,3,Lost
PP0000934,104,2,18422.17,3,1,3,7,Regular
PP0000935,87,1,1532.19,3,1,1,5,Needs Attention
PP0000936,18,2,10751.810000000001,5,1,3,9,Regular
PP0000937,125,4,7464.46,2,4,2,8,Regular
PP0000938,94,4,20728.13,3,4,3,10,Loyal
PP0000939,11,3,67678.28,5,3,4,12,Loyal
PP0000940,15,5,13041.79,5,5,3,13,High Value
PP0000942,239,4,11027.560000000001,1,4,3,8,Regular
PP0000943,66,3,21567.04,3,3,3,9,Regular
PP0000944,127,2,92355.55,2,1,5,8,Regular
PP0000945,22,3,5390.509999999999,5,3,2,10,Loyal
PP0000946,45,3,6864.59,4,3,2,9,Regular
PP0000947,55,2,62909.01,4,1,4,9,Regular
PP0000948,71,3,37373.079999999994,3,3,4,10,Loyal
PP0000949,254,2,4430.04,1,1,2,4,Lost
PP0000951,92,2,11456.86,3,1,3,7,Regular
PP0000952,94,5,10060.23,3,5,3,11,Loyal
PP0000953,75,5,15269.630000000001,3,5,3,11,Loyal
PP0000954,11,6,105267.15000000001,5,5,5,15,High Value
PP0000955,33,4,62709.270000000004,4,4,4,12,Loyal
PP0000956,11,3,17064.4,5,3,3,11,Loyal
PP0000957,17,5,12957.72,5,5,3,13,High Value
PP0000958,163,1,7105.95,2,1,2,5,Needs Attention
PP0000959,130,3,20469.809999999998,2,3,3,8,Regular
PP0000960,23,3,8592.84,5,3,2,10,Loyal
PP0000961,131,4,13406.68,2,4,3,9,Regular
PP0000962,93,4,11934.58,3,4,3,10,Loyal
PP0000963,24,3,9934.890000000001,5,3,2,10,Loyal
PP0000964,177,3,52855.89,2,3,4,9,Regular
PP0000965,17,9,132360.2,5,5,5,15,High Value
PP0000967,104,4,5628.76,3,4,2,9,Regular
PP0000968,19,2,53465.05,5,1,4,10,Loyal
PP0000969,205,1,3187.53,1,1,1,3,Lost
PP0000970,40,5,10482.5,4,5,3,12,Loyal
PP0000971,103,4,52442.130000000005,3,4,4,11,Loyal
PP0000972,43,5,151798.34,4,5,5,14,High Value
PP0000973,283,1,1125.91,1,1,1,3,Lost
PP0000974,66,2,38860.659999999996,3,1,4,8,Regular
PP0000975,186,2,32891.06,1,1,4,6,Needs Attention
PP0000976,29,2,5727.73,4,1,2,7,Regular
PP0000977,75,7,31903.6,3,5,4,12,Loyal
PP0000978,284,2,39219.64,1,1,4,6,Needs Attention
PP0000979,19,10,94345.33,5,5,5,15,High Value
PP0000980,93,1,2115.94,3,1,1,5,Needs Attention
PP0000981,61,2,4462.4400000000005,4,1,2,7,Regular
PP0000982,207,2,25922.489999999998,1,1,4,6,Needs Attention
PP0000983,44,2,4334.21,4,1,2,7,Regular
PP0000984,21,3,68981.61,5,3,5,13,High Value
PP0000985,90,3,6232.1,3,3,2,8,Regular
PP0000986,204,2,9054.56,1,1,2,4,Lost
PP0000987,325,1,3653.86,1,1,1,3,Lost
PP0000988,3,1,247.67,5,1,1,7,Regular
PP0000989,39,3,5156.139999999999,4,3,2,9,Regular
PP0000990,123,1,37227.6,2,1,4,7,Regular
PP0000991,11,3,41576.78999999999,5,3,4,12,Loyal
PP0000992,62,2,4543.0,4,1,2,7,Regular
PP0000993,58,4,21364.879999999997,4,4,3,11,Loyal
PP0000994,150,2,87479.87,2,1,5,8,Regular
PP0000995,93,6,89402.91,3,5,5,13,High Value
PP0000996,159,5,79661.09000000001,2,5,5,12,Loyal
PP0000998,252,1,4944.35,1,1,2,4,Lost
PP0000999,172,2,1950.38,2,1,1,4,Lost
PP0001000,82,4,9447.57,3,4,2,9,Regular
PP0001001,143,1,397.21,2,1,1,4,Lost
PP0001002,33,2,9131.8,4,1,2,7,Regular
PP0001003,121,3,5370.04,2,3,2,7,Regular
PP0001004,138,2,78857.95,2,1,5,8,Regular
PP0001005,75,3,32348.910000000003,3,3,4,10,Loyal
PP0001006,115,3,76760.26,2,3,5,10,Loyal
PP0001007,42,1,11827.97,4,1,3,8,Regular
PP0001008,85,1,75498.98,3,1,5,9,Regular
PP0001009,100,5,12170.880000000001,3,5,3,11,Loyal
PP0001010,143,3,7717.88,2,3,2,7,Regular
PP0001011,111,2,10486.01,2,1,3,6,Needs Attention
PP0001012,361,1,15684.08,1,1,3,5,Needs Attention
PP0001013,113,3,8462.220000000001,2,3,2,7,Regular
PP0001014,136,3,55838.69,2,3,4,9,Regular
PP0001015,251,1,929.03,1,1,1,3,Lost
PP0001016,4,3,7666.67,5,3,2,10,Loyal
PP0001017,138,1,12626.88,2,1,3,6,Needs Attention
PP0001018,36,3,4986.860000000001,4,3,2,9,Regular
PP0001019,84,5,27658.550000000003,3,5,4,12,Loyal
PP0001020,40,3,7608.67,4,3,2,9,Regular
PP0001021,5,2,7248.799999999999,5,1,2,8,Regular
PP0001022,66,3,12181.08,3,3,3,9,Regular
PP0001023,95,4,97426.63,3,4,5,12,Loyal
PP0001024,34,2,3162.54,4,1,1,6,Needs Attention
PP0001025,79,4,5604.51,3,4,2,9,Regular
PP0001026,61,2,63034.5,4,1,4,9,Regular
PP0001027,130,4,25934.829999999998,2,4,4,10,Loyal
PP0001028,59,5,117877.1,4,5,5,14,High Value
PP0001029,55,2,4025.9700000000003,4,1,1,6,Needs Attention
PP0001030,141,2,2637.98,2,1,1,4,Lost
PP0001031,6,2,3463.39,5,1,1,7,Regular
PP0001032,18,2,77603.68,5,1,5,11,Loyal
PP0001033,1,6,32305.96,5,5,4,14,High Value
PP0001034,183,3,37842.12,2,3,4,9,Regular
PP0001035,27,4,72877.61,5,4,5,14,High Value
PP0001036,104,7,176265.76,3,5,5,13,High Value
PP0001037,75,2,499.92,3,1,1,5,Needs Attention
PP0001038,17,3,5724.21,5,3,2,10,Loyal
PP0001039,312,1,2319.36,1,1,1,3,Lost
PP0001040,47,4,6661.18,4,4,2,10,Loyal
PP0001042,211,6,184278.09,1,5,5,11,Loyal
PP0001043,130,2,2913.14,2,1,1,4,Lost
PP0001044,258,1,19821.62,1,1,3,5,Needs Attention
PP0001045,121,3,11216.96,2,3,3,8,Regular
PP0001046,24,4,141748.75,5,4,5,14,High Value
PP0001047,163,2,71306.7,2,1,5,8,Regular
PP0001048,49,4,92552.34,4,4,5,13,High Value
PP0001049,227,3,5850.740000000001,1,3,2,6,Needs Attention
PP0001050,69,3,14705.22,3,3,3,9,Regular
PP0001051,139,4,35131.4,2,4,4,10,Loyal
PP0001053,59,3,71830.28,4,3,5,12,Loyal
PP0001054,314,1,11749.8,1,1,3,5,Needs Attention
PP0001055,128,4,125893.68999999999,2,4,5,11,Loyal
PP0001056,266,2,2494.08,1,1,1,3,Lost
PP0001057,8,4,13554.8,5,4,3,12,Loyal
PP0001058,73,3,99310.6,3,3,5,11,Loyal
PP0001059,79,2,102278.87,3,1,5,9,Regular
